mobile_id,battery_power,bluetooth,clock_speed,dual_sim,front_cam,four_g,int_memory,mobile_depth,mobile_wt,n_cores,primary_cam,px_height,px_width,ram,screen_ht,screen_wid,talk_time,three_g,touch_screen,wifi,price_class
104268,1164,Yes,2.6,Yes,0,No,High,0.3,88,1,6,1107,1656,3859,11,10,17,No,Yes,No,1
104269,696,No,0.5,No,6,No,Medium,0.3,197,3,8,649,907,2630,18,8,9,No,No,Yes,0
104270,863,Yes,1.0,Yes,0,Yes,Medium,0.2,81,2,4,1285,2127,2636,3,2,26,Yes,No,No,0
104271,1007,No,2.1,Yes,8,Yes,Low,1.3,131,8,20,533,1692,2038,0,0,8,Yes,Yes,Yes,0
104272,2113,No,1.9,Yes,2,Yes,High,0.8,70,3,16,439,628,739,1,4,15,Yes,Yes,No,0
104273,485,No,1.1,No,12,No,High,0.7,207,7,15,112,1922,2992,19,1,19,No,Yes,No,0
104274,519,Yes,0.7,Yes,1,Yes,Low,1.0,112,0,13,189,660,3648,23,19,20,Yes,No,Yes,0
104275,918,Yes,4.2,Yes,0,Yes,Low,1.0,102,9,25,1581,1984,3018,11,1,6,Yes,Yes,Yes,0
104276,1412,Yes,2.4,No,5,No,Medium,0.8,96,8,17,516,1894,837,15,9,4,No,No,Yes,0
104277,1628,Yes,1.8,Yes,11,No,Medium,0.1,136,2,13,500,1713,3358,17,11,12,Yes,Yes,Yes,1
104278,1607,No,0.5,Yes,19,No,Low,1.2,170,10,23,425,1244,840,19,7,8,Yes,Yes,Yes,0
104279,1776,No,2.2,No,2,No,Medium,0.9,82,6,16,1563,1803,2671,15,10,12,No,Yes,Yes,0
104280,937,No,0.5,Yes,12,No,Low,0.3,166,1,16,290,578,1021,8,4,19,Yes,No,No,0
104281,731,Yes,1.0,Yes,8,Yes,Low,0.6,134,8,6,478,1803,378,6,8,14,Yes,No,No,0
104282,1597,No,1.5,No,6,Yes,Medium,0.3,51,7,8,1707,2009,3967,9,7,3,Yes,Yes,Yes,1
104283,1432,Yes,0.5,Yes,4,No,Medium,0.3,85,8,15,1054,1721,348,17,3,14,Yes,No,Yes,0
104284,1181,No,2.3,No,12,Yes,High,0.6,116,2,16,385,831,2020,6,0,18,Yes,Yes,No,0
104285,1447,No,0.1,No,7,No,High,0.4,42,2,4,1825,2010,3055,23,4,17,No,Yes,Yes,1
104286,1895,No,0.5,No,2,Yes,Low,0.7,134,1,11,725,1335,774,15,4,6,Yes,Yes,No,0
104287,846,No,2.6,No,1,No,Low,0.7,213,1,2,19,739,2593,10,8,20,No,No,Yes,0
104288,1189,No,2.9,No,2,Yes,Medium,0.1,116,5,3,194,1174,2541,7,2,0,Yes,Yes,No,0
104289,1128,Yes,2.4,Yes,10,Yes,Medium,0.1,91,11,28,228,804,2797,15,7,20,Yes,Yes,No,0
104290,664,Yes,1.1,Yes,1,Yes,Medium,0.1,110,7,4,701,1478,3629,19,15,6,Yes,Yes,Yes,0
104291,1032,No,3.4,No,10,No,Medium,1.1,95,8,19,321,1197,1385,22,0,19,No,No,Yes,0
104292,564,No,2.2,Yes,12,No,High,0.7,123,10,13,926,1766,3390,21,17,14,No,No,Yes,0
104293,1288,Yes,0.9,No,17,No,Medium,0.8,120,2,15,1601,1988,706,20,6,3,No,No,No,0
104294,1620,Yes,2.2,Yes,0,Yes,Medium,0.2,185,3,3,832,1033,606,6,0,18,Yes,No,No,0
104295,1864,Yes,3.7,No,5,Yes,Medium,0.3,187,3,10,138,794,1396,13,1,28,Yes,No,No,0
104296,838,No,1.0,Yes,8,No,High,0.1,164,2,7,856,1825,2422,19,13,21,Yes,No,Yes,0
104297,1689,Yes,2.4,Yes,0,Yes,Low,0.9,168,2,9,521,674,1172,12,11,17,Yes,Yes,Yes,0
104298,1695,No,3.6,Yes,12,Yes,Medium,0.6,25,7,9,297,2060,3528,14,10,14,Yes,Yes,No,0
104299,722,No,0.3,No,14,No,Medium,0.2,138,7,31,621,618,1254,25,22,1,No,Yes,Yes,0
104300,727,Yes,2.5,Yes,0,Yes,High,0.2,193,1,9,664,711,3654,9,1,16,Yes,Yes,No,0
104301,1191,Yes,2.7,Yes,6,Yes,Medium,0.5,75,3,8,1447,1992,1035,4,2,2,Yes,Yes,No,0
104302,1063,Yes,2.5,No,0,Yes,Medium,0.9,95,6,10,295,935,961,16,6,5,Yes,Yes,No,0
104303,771,Yes,3.6,Yes,4,Yes,High,0.4,54,5,10,240,985,2891,7,1,22,Yes,No,Yes,0
104304,680,Yes,2.4,No,13,Yes,Medium,0.4,157,2,17,686,1418,3845,15,1,4,Yes,Yes,Yes,0
104305,1946,Yes,3.7,Yes,22,Yes,High,1.0,89,3,35,1251,1780,663,14,0,20,Yes,Yes,Yes,0
104306,639,Yes,3.4,Yes,0,Yes,Low,0.2,92,3,4,779,790,635,20,6,1,Yes,Yes,No,0
104307,1568,No,1.7,Yes,11,No,Low,0.1,151,7,14,415,568,3931,11,1,8,No,No,Yes,0
104308,431,No,0.9,No,8,Yes,Medium,0.2,145,8,10,1095,1732,3986,21,14,15,Yes,Yes,Yes,0
104309,1404,No,3.5,Yes,0,Yes,Low,0.3,48,10,18,650,1618,2217,12,15,34,Yes,Yes,Yes,1
104310,1629,Yes,1.7,No,3,No,Medium,1.1,237,10,5,119,916,970,16,13,13,No,Yes,Yes,0
104311,964,Yes,3.0,Yes,13,No,Medium,1.1,210,1,13,1484,1294,1420,12,4,29,No,Yes,Yes,0
104312,416,No,0.7,Yes,3,Yes,Low,1.6,191,4,2,492,1329,4116,22,20,23,Yes,Yes,Yes,0
104313,2147,Yes,0.5,Yes,0,Yes,Medium,0.2,160,6,12,807,1298,941,3,4,31,Yes,Yes,Yes,0
104314,2099,Yes,1.0,Yes,8,Yes,Medium,0.5,62,1,5,184,1227,3832,11,18,9,Yes,Yes,Yes,0
104315,485,Yes,0.9,Yes,1,No,Low,0.0,224,5,8,1245,1342,776,15,5,5,Yes,Yes,No,0
104316,1997,No,2.7,Yes,0,Yes,Medium,0.9,83,1,13,410,639,670,6,5,12,Yes,Yes,No,0
104317,1819,Yes,1.9,No,2,Yes,High,0.0,173,3,3,667,712,2346,11,6,18,Yes,No,Yes,1
104318,1273,Yes,0.7,No,1,No,Medium,0.6,178,6,14,485,1399,558,8,5,13,Yes,No,No,0
104319,1454,Yes,0.6,Yes,17,No,Low,1.2,124,1,15,496,1662,3525,1,2,23,Yes,No,No,0
104320,1963,Yes,3.3,Yes,1,Yes,Low,0.8,122,1,27,506,1695,2930,8,5,30,Yes,Yes,Yes,1
104321,1702,Yes,2.3,No,12,Yes,Medium,0.5,145,2,15,1397,1491,2501,16,12,4,Yes,No,No,1
104322,1758,Yes,0.5,No,11,Yes,Low,0.6,190,8,14,762,1864,1897,6,2,15,Yes,No,No,0
104323,843,No,2.0,No,9,No,Low,1.0,221,7,15,431,965,1420,14,2,11,No,Yes,No,0
104324,1237,No,0.3,Yes,2,Yes,High,0.0,194,0,13,567,809,1454,13,13,21,Yes,No,Yes,0
104325,922,Yes,0.8,Yes,17,Yes,Medium,1.2,239,1,30,988,2111,1552,4,0,17,Yes,Yes,Yes,0
104326,865,No,0.2,Yes,2,Yes,Low,0.3,206,6,8,832,1649,3535,1,1,21,Yes,No,Yes,0
104327,508,Yes,1.3,No,1,No,Medium,0.7,82,5,9,102,1195,2175,14,4,14,No,No,Yes,0
104328,1831,No,1.4,Yes,2,No,Medium,0.9,150,5,5,611,1381,3834,17,7,13,Yes,Yes,Yes,1
104329,1695,No,0.5,Yes,6,Yes,Medium,0.7,200,3,9,1791,1898,446,16,13,15,Yes,Yes,Yes,0
104330,802,Yes,2.4,Yes,1,No,Medium,0.8,157,3,9,1299,1633,3713,8,3,8,No,No,No,0
104331,601,Yes,3.0,No,3,Yes,Low,0.1,196,4,6,612,1415,3076,5,3,3,Yes,Yes,Yes,0
104332,1525,No,3.4,Yes,0,No,Medium,1.2,204,3,10,236,989,3641,11,6,17,Yes,No,Yes,1
104333,924,No,1.5,Yes,4,Yes,Low,1.0,224,3,24,386,813,1582,11,10,24,Yes,Yes,Yes,0
104334,1515,No,2.6,No,0,Yes,Medium,0.9,184,3,1,1438,1593,262,14,4,20,Yes,Yes,No,0
104335,1410,Yes,0.5,Yes,0,Yes,Low,0.3,92,3,1,192,1311,2304,18,4,18,Yes,Yes,No,0
104336,979,No,2.0,Yes,4,Yes,Low,0.8,141,3,8,1,1020,916,18,4,6,Yes,No,Yes,0
104337,1681,No,0.3,Yes,5,Yes,Low,1.2,241,0,11,137,912,3004,16,3,1,Yes,No,Yes,0
104338,689,Yes,2.7,Yes,4,Yes,Medium,0.9,108,4,8,954,963,427,5,3,15,Yes,Yes,Yes,0
104339,1277,Yes,2.3,Yes,2,Yes,Medium,0.8,60,4,6,1151,1106,2122,8,10,19,Yes,Yes,Yes,0
104340,812,Yes,0.3,No,1,Yes,Medium,0.0,140,5,18,157,804,2348,9,1,21,Yes,Yes,Yes,0
104341,674,No,0.9,Yes,10,No,Medium,0.7,103,7,17,848,1189,2504,6,4,15,Yes,No,No,0
104342,583,Yes,1.9,No,3,No,High,0.4,267,2,3,799,1695,2743,25,28,7,No,No,Yes,0
104343,1120,Yes,2.9,Yes,4,Yes,High,0.2,68,11,6,320,1117,3837,19,15,10,Yes,Yes,Yes,0
104344,1519,Yes,3.8,Yes,2,Yes,Low,0.8,209,3,20,1070,1865,2020,3,1,17,Yes,No,Yes,0
104345,1470,No,2.2,Yes,4,Yes,Medium,0.4,138,7,10,1790,1988,1633,18,4,4,Yes,No,No,1
104346,957,Yes,0.7,No,0,Yes,Low,0.1,160,2,0,38,1682,1898,12,4,3,Yes,Yes,No,0
104347,,Yes,2.3,,,No,,0.1,168,6,19,,1052,,19,15,8,Yes,No,No,1
104348,1645,Yes,2.5,No,3,No,Medium,0.1,204,5,16,1768,1788,2591,19,1,14,Yes,No,No,1
104349,569,Yes,2.5,Yes,0,No,Medium,0.3,124,1,1,388,605,2651,17,7,4,No,No,No,0
104350,1950,Yes,1.4,Yes,9,Yes,Medium,0.1,108,2,17,1176,1946,3365,25,11,20,Yes,Yes,Yes,1
104351,598,Yes,0.8,Yes,8,Yes,High,0.1,117,8,9,118,764,3066,11,2,19,Yes,Yes,No,0
104352,1931,No,3.6,Yes,13,No,Low,0.1,135,12,30,607,1966,3261,0,0,7,Yes,No,No,1
104353,1720,Yes,0.7,Yes,0,No,Low,0.1,137,2,3,409,646,1222,13,2,7,No,No,No,0
104354,1210,Yes,0.8,Yes,3,No,Medium,0.0,153,0,5,783,1426,915,14,4,4,Yes,Yes,Yes,0
104355,1689,Yes,2.4,Yes,0,Yes,Low,0.9,168,2,9,521,674,1172,12,11,17,Yes,Yes,Yes,0
104356,1633,Yes,1.1,No,2,Yes,Low,0.2,177,2,6,181,1174,2000,18,10,7,Yes,No,Yes,0
104357,963,No,0.5,No,1,Yes,Medium,0.8,156,3,3,742,821,2722,12,6,16,Yes,No,No,0
104358,503,No,1.2,Yes,5,Yes,Low,0.4,111,3,13,201,1245,2583,11,0,12,Yes,No,No,0
104359,1965,Yes,1.0,No,17,Yes,Medium,0.1,159,2,18,1144,1817,717,18,2,2,Yes,No,Yes,0
104360,1366,No,1.5,Yes,3,Yes,Low,0.2,172,4,3,965,1253,1056,4,0,8,Yes,Yes,No,0
104361,649,Yes,2.2,No,0,Yes,Medium,0.0,140,9,0,566,1042,3559,11,2,18,Yes,Yes,Yes,0
104362,1732,Yes,0.9,Yes,12,No,Medium,0.9,253,5,20,1014,1237,358,12,15,1,No,Yes,Yes,0
104363,872,No,2.3,Yes,2,No,High,0.1,19,3,1,502,1434,4080,18,22,3,Yes,Yes,No,0
104364,1926,Yes,1.7,Yes,1,Yes,Medium,0.4,172,3,2,982,1157,2488,6,1,14,Yes,No,No,1
104365,1188,Yes,1.5,Yes,0,No,Medium,0.3,198,6,2,1150,1469,485,12,7,7,No,Yes,No,0
104366,1198,No,0.3,No,15,Yes,Low,0.9,170,8,17,249,1777,581,7,3,4,Yes,Yes,Yes,0
104367,1431,No,2.4,Yes,13,Yes,Low,0.0,126,9,19,593,1084,2356,15,5,6,Yes,No,Yes,0
104368,997,No,0.6,Yes,8,Yes,Low,0.3,168,8,9,21,1609,470,8,8,2,Yes,No,No,0
104369,507,Yes,0.3,Yes,13,No,Medium,1.6,6,0,26,96,1769,2429,29,25,21,Yes,Yes,Yes,0
104370,1686,Yes,2.8,Yes,3,No,Medium,0.1,166,4,4,397,1453,2958,14,11,2,No,No,No,0
104371,1002,No,2.7,Yes,16,Yes,Low,0.4,185,6,18,285,512,961,10,7,19,Yes,No,Yes,0
104372,713,No,1.6,No,4,Yes,High,0.7,89,2,8,103,1760,2082,15,10,12,Yes,No,No,0
104373,1573,Yes,2.1,No,20,Yes,Medium,0.7,147,11,15,473,843,2877,0,1,1,Yes,No,Yes,1
104374,979,No,0.5,Yes,0,Yes,Low,0.5,164,7,2,793,1670,3449,5,2,14,Yes,No,No,0
104375,2041,Yes,0.0,Yes,3,Yes,Medium,0.7,125,3,7,1402,1986,3626,23,10,25,Yes,Yes,No,1
104376,1811,Yes,3.2,Yes,10,Yes,Low,0.2,216,7,13,413,1119,3015,1,5,5,Yes,Yes,No,0
104377,1279,Yes,2.5,No,5,Yes,Low,0.5,105,6,6,560,1633,1150,7,2,7,Yes,No,No,0
104378,1081,Yes,2.7,Yes,4,Yes,Medium,0.0,32,1,9,1277,1615,3365,20,2,6,Yes,Yes,Yes,1
104379,1178,No,2.2,Yes,,No,Medium,0.3,84,3,17,,1352,2492,16,14,10,Yes,Yes,No,0
104380,1234,No,0.5,No,2,No,Low,1.0,184,3,6,991,2009,1841,4,4,13,Yes,Yes,Yes,0
104381,1260,Yes,3.5,No,10,Yes,Medium,1.1,189,6,20,396,880,946,10,6,23,Yes,Yes,No,0
104382,1755,Yes,2.5,No,1,No,Low,1.2,150,2,1,892,1385,3305,17,1,18,Yes,No,No,0
104383,1697,Yes,0.7,No,1,Yes,Medium,0.1,95,1,3,236,1264,3701,15,9,8,Yes,Yes,No,0
104384,1995,Yes,0.5,Yes,4,Yes,High,1.1,202,4,0,1244,1453,3183,21,5,0,Yes,Yes,Yes,1
104385,790,Yes,1.5,No,1,No,Low,0.0,98,10,1,1435,1507,1831,21,1,11,No,No,Yes,0
104386,1547,Yes,1.6,Yes,2,Yes,Medium,0.7,121,2,6,1125,1487,267,12,10,16,Yes,Yes,No,0
104387,670,Yes,4.7,Yes,2,No,High,0.1,120,0,30,476,1070,2792,5,4,3,Yes,Yes,Yes,0
104388,653,No,2.3,No,2,Yes,Medium,0.3,120,1,23,168,1303,1199,13,11,4,Yes,Yes,No,0
104389,867,No,2.0,No,2,No,Low,0.6,210,8,1,532,507,3247,20,3,13,No,No,Yes,0
104390,632,Yes,2.9,Yes,2,Yes,High,0.0,168,2,2,531,982,1159,28,18,11,Yes,No,Yes,0
104391,625,No,2.7,Yes,2,No,Medium,0.8,138,8,3,203,1771,2929,10,4,17,Yes,No,No,0
104392,947,Yes,2.4,No,19,No,Medium,0.1,95,0,25,633,900,706,8,1,23,No,Yes,Yes,0
104393,1073,Yes,0.4,Yes,3,No,Medium,0.3,150,4,18,377,1673,3946,7,3,10,Yes,No,No,0
104394,1791,Yes,1.3,No,3,No,Medium,0.1,189,1,7,1690,1828,2305,19,13,16,Yes,Yes,Yes,1
104395,1721,No,2.2,No,2,Yes,High,0.7,75,8,8,1440,2009,2472,19,13,6,Yes,No,Yes,1
104396,921,Yes,2.2,Yes,12,Yes,Low,0.1,170,7,18,1272,1469,3153,8,2,11,Yes,Yes,No,0
104397,601,No,2.1,No,,No,Medium,0.3,101,4,18,509,548,918,9,1,12,No,No,No,0
104398,1986,Yes,0.5,Yes,7,Yes,Medium,0.1,89,7,19,251,599,3476,11,8,17,Yes,Yes,No,0
104399,1741,No,1.7,Yes,0,Yes,Low,0.9,87,4,10,202,677,531,2,0,2,Yes,Yes,Yes,0
104400,865,No,2.9,No,5,No,Low,0.1,89,4,12,335,1009,3494,13,3,14,No,No,Yes,0
104401,1311,No,0.4,No,7,Yes,Medium,1.0,63,4,14,462,1318,3242,21,5,8,Yes,Yes,No,1
104402,1069,No,0.5,Yes,1,Yes,Medium,0.1,184,0,11,1011,1205,271,5,2,18,Yes,No,Yes,0
104403,1526,No,2.1,No,1,Yes,Medium,0.2,117,7,8,718,751,2227,18,10,3,Yes,Yes,No,0
104404,1358,Yes,2.6,No,2,No,Low,0.8,59,9,19,544,1857,888,17,9,3,No,No,Yes,0
104405,1460,No,0.3,No,3,No,Medium,0.7,197,1,4,950,1043,472,7,4,21,No,No,Yes,0
104406,1941,Yes,0.1,Yes,6,No,Medium,0.4,118,1,11,1270,1937,3466,20,10,18,No,Yes,No,1
104407,1726,No,1.9,No,1,Yes,High,1.2,155,3,9,453,491,251,21,4,9,Yes,Yes,No,0
104408,1884,No,1.0,Yes,3,No,Medium,0.5,149,6,4,1168,1179,1396,15,8,9,Yes,Yes,Yes,0
104409,965,Yes,1.4,No,1,No,Low,0.9,197,8,2,645,1275,2343,17,12,15,Yes,No,No,0
104410,410,No,0.1,Yes,1,No,Medium,0.3,67,3,15,964,1254,2432,4,2,21,Yes,Yes,Yes,0
104411,1988,Yes,0.4,No,3,Yes,Medium,1.0,184,3,6,1078,1508,3126,18,5,7,Yes,Yes,Yes,1
104412,1461,Yes,0.9,Yes,4,Yes,Low,0.1,73,1,26,1088,1236,3559,13,8,3,Yes,Yes,Yes,1
104413,1472,Yes,4.0,No,0,Yes,Low,0.5,163,1,9,193,1326,3464,9,0,11,Yes,Yes,Yes,0
104414,820,Yes,1.4,Yes,15,Yes,Medium,0.4,193,5,17,567,1274,1168,12,4,7,Yes,Yes,Yes,0
104415,938,Yes,3.0,No,0,No,Medium,0.1,247,4,18,147,976,1385,14,3,13,No,Yes,No,0
104416,1786,No,1.2,No,11,No,High,0.1,123,3,14,74,865,3033,14,11,17,No,Yes,No,0
104417,,Yes,1.3,,,Yes,,0.2,190,5,15,,1533,,12,10,6,Yes,No,No,0
104418,1450,No,2.1,No,1,No,Medium,0.6,114,5,4,1573,1639,794,11,5,9,No,Yes,Yes,0
104419,410,Yes,3.1,Yes,1,Yes,Medium,1.0,183,4,5,868,1472,383,15,10,6,Yes,Yes,Yes,0
104420,1602,No,0.6,Yes,6,Yes,High,0.8,228,11,9,752,755,1470,19,7,6,Yes,No,Yes,1
104421,827,Yes,0.6,Yes,9,Yes,Medium,0.2,87,6,17,23,826,2367,5,3,15,Yes,No,Yes,0
104422,949,Yes,0.3,Yes,13,No,High,0.8,74,9,15,202,1232,713,20,9,4,No,Yes,No,0
104423,734,Yes,1.2,Yes,10,No,Low,0.9,120,1,19,423,1854,1715,10,3,4,No,Yes,Yes,0
104424,1892,No,1.2,No,11,Yes,Medium,0.9,216,2,9,255,951,2565,9,5,24,Yes,Yes,Yes,0
104425,973,No,0.5,Yes,5,No,Medium,0.5,196,5,7,105,588,1861,13,10,16,No,Yes,No,0
104426,783,Yes,1.4,Yes,0,Yes,Medium,0.6,173,11,8,32,787,2068,1,3,1,Yes,Yes,Yes,0
104427,752,Yes,3.8,Yes,1,Yes,High,0.7,60,1,8,1060,1281,931,5,6,6,Yes,Yes,Yes,0
104428,746,Yes,2.5,No,0,Yes,Medium,1.9,71,12,2,608,1251,1927,21,12,2,Yes,Yes,Yes,0
104429,1972,No,1.2,Yes,0,No,Medium,0.7,102,2,1,715,1648,2870,16,0,17,No,No,No,1
104430,532,No,1.5,Yes,4,No,Low,0.2,94,9,2,392,585,2650,21,23,27,No,No,No,0
104431,1846,Yes,0.6,No,1,No,Low,0.7,159,1,2,83,773,1333,15,6,11,No,Yes,Yes,0
104432,533,Yes,0.6,No,2,Yes,Medium,0.1,52,8,7,1822,1736,3251,19,22,1,Yes,No,Yes,0
104433,1766,Yes,0.5,Yes,1,No,Low,0.6,141,5,7,125,1227,3314,9,7,17,No,No,Yes,0
104434,912,No,2.1,Yes,7,No,Low,0.1,137,2,11,1101,1794,3408,13,8,16,Yes,No,No,0
104435,1253,No,2.3,No,4,Yes,Medium,0.7,152,13,1,871,1812,2334,16,1,9,Yes,Yes,Yes,1
104436,914,Yes,1.4,Yes,1,Yes,Medium,0.3,54,5,22,517,1221,2234,12,1,16,Yes,Yes,No,0
104437,,Yes,2.0,,,No,,0.5,182,,5,,741,,16,0,7,No,Yes,,0
104438,1430,No,0.5,,,No,Medium,0.5,183,1,16,,1182,2832,7,1,15,No,Yes,Yes,1
104439,1732,No,0.8,No,2,No,High,0.3,172,5,3,201,656,3940,17,11,20,No,Yes,Yes,0
104440,1444,No,0.6,No,2,No,Medium,0.5,82,5,17,1092,1554,2540,17,2,15,Yes,Yes,Yes,1
104441,528,Yes,3.1,No,1,Yes,Medium,1.0,117,2,2,90,1338,1216,5,3,23,Yes,No,No,0
104442,1018,Yes,0.7,Yes,7,No,High,0.1,155,5,18,856,883,3048,10,3,2,No,No,Yes,1
104443,,Yes,2.2,,,No,,0.5,135,5,17,,1077,,11,3,13,No,No,No,0
104444,922,Yes,0.7,No,0,Yes,Medium,1.0,157,8,14,1295,1808,1464,17,4,12,Yes,No,Yes,0
104445,1000,Yes,0.5,No,12,No,High,0.7,179,8,18,1537,1761,3744,11,1,7,No,No,Yes,0
104446,733,Yes,3.0,Yes,5,Yes,Medium,0.3,191,3,13,183,1410,905,2,3,1,Yes,Yes,Yes,0
104447,784,No,0.0,Yes,11,Yes,High,1.2,243,6,13,1944,1884,1355,2,7,7,Yes,No,No,0
104448,1387,No,0.5,No,0,Yes,High,0.5,98,3,0,785,1151,629,5,3,11,Yes,Yes,No,0
104449,932,No,1.3,No,1,No,High,0.7,154,7,2,1176,1224,3817,8,7,9,Yes,Yes,Yes,0
104450,1536,Yes,3.0,Yes,10,No,Medium,0.0,2,11,19,721,795,2594,7,1,4,Yes,Yes,Yes,1
104451,774,Yes,0.3,Yes,11,Yes,Medium,0.2,166,5,30,762,673,1291,20,17,5,Yes,Yes,Yes,0
104452,,Yes,2.3,,,Yes,,0.8,144,,6,,975,,15,6,6,Yes,Yes,,0
104453,1188,Yes,2.0,No,6,No,Low,1.2,171,9,13,1385,1982,2012,7,7,1,Yes,No,No,0
104454,482,Yes,0.3,Yes,14,Yes,Medium,0.3,119,10,20,626,509,3598,18,5,3,Yes,Yes,Yes,0
104455,740,Yes,2.9,Yes,5,Yes,High,1.2,208,10,5,79,708,2281,3,2,4,Yes,Yes,Yes,0
104456,1796,No,1.6,Yes,5,No,Low,0.1,101,4,6,667,798,1642,9,4,3,No,Yes,Yes,0
104457,1128,Yes,1.1,No,9,Yes,Medium,0.9,135,8,10,751,1582,1434,5,0,11,Yes,No,No,0
104458,1759,Yes,3.1,No,0,Yes,Medium,1.1,265,3,2,269,1610,667,2,4,4,Yes,Yes,No,0
104459,644,Yes,2.7,No,0,No,Medium,0.7,157,8,3,311,881,1262,12,1,15,Yes,No,No,0
104460,1562,Yes,0.5,Yes,2,No,Low,1.1,206,4,7,582,1070,785,7,9,6,No,No,No,0
104461,1827,Yes,0.8,No,4,No,High,0.9,130,7,9,253,1764,2693,8,3,7,No,Yes,Yes,0
104462,1263,Yes,1.7,Yes,0,No,High,0.4,61,2,1,1317,1373,2409,16,10,2,No,Yes,No,1
104463,907,No,1.4,Yes,3,No,Medium,0.2,151,1,16,171,507,584,11,9,6,Yes,No,No,0
104464,718,Yes,1.9,Yes,17,No,Medium,0.4,222,4,20,967,1218,3734,13,9,3,Yes,No,Yes,0
104465,1328,No,1.4,No,3,Yes,Medium,1.1,186,1,0,27,1217,3115,14,6,17,Yes,Yes,No,0
104466,1253,No,0.7,No,0,Yes,Medium,0.9,113,4,10,161,647,3518,7,3,8,Yes,Yes,Yes,0
104467,589,Yes,2.5,No,16,Yes,Medium,0.6,111,1,17,245,1363,2750,10,4,7,Yes,No,Yes,0
104468,1064,Yes,2.6,Yes,17,No,Medium,0.2,98,11,19,500,667,3057,19,11,3,Yes,Yes,Yes,1
104469,1649,Yes,1.8,Yes,3,Yes,Low,0.1,47,8,6,1374,1702,1646,14,11,2,Yes,Yes,Yes,1
104470,964,No,2.4,Yes,3,No,Medium,0.8,193,9,19,482,1160,738,7,8,3,No,No,Yes,0
104471,799,Yes,0.0,Yes,1,Yes,Medium,0.1,167,6,24,652,789,3832,6,7,7,Yes,Yes,Yes,0
104472,1731,Yes,0.4,Yes,8,Yes,High,0.7,47,10,11,11,515,442,15,5,20,Yes,No,Yes,0
104473,,No,0.5,,,Yes,,0.3,115,8,1,,1429,,11,7,4,Yes,No,Yes,0
104474,1180,Yes,2.5,No,0,Yes,Medium,0.1,90,6,1,168,540,348,7,5,19,Yes,Yes,Yes,0
104475,1582,Yes,1.0,Yes,1,No,Medium,0.8,24,2,4,235,1238,2352,8,12,29,No,No,Yes,1
104476,946,No,2.1,No,0,Yes,Low,0.2,154,8,0,159,630,2104,7,4,16,Yes,Yes,No,0
104477,934,No,1.1,No,7,No,Medium,0.8,112,5,12,1111,1463,1017,12,7,9,No,No,Yes,0
104478,1836,Yes,1.7,Yes,3,No,Medium,0.1,134,6,16,408,1139,3097,5,0,18,No,Yes,No,1
104479,1620,Yes,2.5,Yes,1,Yes,Medium,0.0,201,2,2,837,998,640,6,1,18,Yes,No,No,0
104480,1615,Yes,3.0,Yes,4,Yes,Medium,0.7,109,3,21,473,784,1032,7,8,20,Yes,No,No,0
104481,958,Yes,3.0,Yes,5,No,Low,0.3,156,3,3,36,1143,1552,25,26,21,Yes,No,Yes,0
104482,668,No,2.9,Yes,7,No,Medium,0.2,195,8,12,522,1056,2399,10,5,7,Yes,Yes,Yes,0
104483,874,No,1.3,No,5,No,Low,0.5,185,1,20,442,1248,582,6,4,15,No,No,No,0
104484,1354,Yes,0.7,Yes,3,Yes,Medium,0.5,136,4,6,297,918,2090,5,1,13,Yes,Yes,No,0
104485,964,No,0.5,No,1,Yes,Medium,1.1,154,7,7,528,1107,3259,17,9,12,Yes,Yes,No,0
104486,1377,No,2.9,Yes,24,Yes,High,1.3,155,1,25,1814,1878,1294,10,10,3,Yes,Yes,Yes,0
104487,957,Yes,0.7,No,0,Yes,Low,0.1,160,2,0,38,1682,1898,12,4,3,Yes,Yes,No,0
104488,1918,Yes,1.8,Yes,1,Yes,Medium,0.5,196,2,2,1030,1164,2491,3,1,12,Yes,No,No,1
104489,589,No,1.6,No,8,No,Low,0.7,108,6,21,988,1272,1548,6,4,19,Yes,Yes,No,0
104490,1703,Yes,0.5,No,0,Yes,Medium,0.6,192,1,0,286,1235,1046,5,4,13,Yes,No,Yes,0
104491,1166,Yes,4.0,Yes,10,Yes,Medium,0.5,144,4,19,6,1123,1826,24,24,17,Yes,No,Yes,0
104492,735,Yes,1.9,No,0,Yes,Medium,1.4,106,9,1,726,1324,1906,20,13,5,Yes,No,Yes,0
104493,1333,No,1.6,No,7,No,Low,0.0,161,1,9,448,540,416,6,1,11,Yes,Yes,Yes,0
104494,1504,No,1.9,Yes,7,Yes,Medium,0.3,152,4,9,395,1853,1788,13,11,13,Yes,No,Yes,0
104495,569,Yes,1.0,Yes,8,Yes,High,0.5,91,13,4,95,781,3171,8,1,31,Yes,Yes,No,0
104496,1020,Yes,0.4,Yes,0,Yes,Medium,0.7,136,3,5,892,1999,2617,18,3,6,Yes,Yes,No,1
104497,1757,Yes,0.5,Yes,1,Yes,Medium,0.4,123,5,4,459,624,553,18,12,22,Yes,No,Yes,0
104498,1676,No,3.2,Yes,7,Yes,Low,0.7,191,4,8,1271,1418,2233,11,1,2,Yes,Yes,No,0
104499,1575,Yes,0.2,Yes,7,Yes,Medium,0.8,238,0,10,1858,1913,334,22,19,23,Yes,Yes,Yes,0
